,,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,235,,,,0.37295023,0.36582693,0.36749515,0.3674986,0.36754382,0.3664683
3,440,,,,0.27126032,0.27081546,0.27417007,0.27286613,0.27593863,0.27515978
3,534,,,,0.3630875,0.36551434,0.36495066,0.3653447,0.3662767,0.36718473
3,55827,,,,0.6297629,0.63112783,0.6311757,0.6270031,0.63261163,0.6248349
